0.46381,0.010784,-0.0047688,-0.89062,1.6872,-2.3294
0.59512,0.013919,-0.0060858,-1.0111,1.6827,-2.5216
0.35791,0.016361,-0.0068936,-0.83355,1.7197,-2.2541
0.68344,0.033605,-0.013282,-1.0725,1.6686,-2.589
0.43497,0.0060736,-0.0030331,-0.93327,1.7363,-2.4211
