0.065511,0.10528,0.17676,0.16611,0.25747,-0.05619,0.052741,-0.030952,-0.022558,-0.072988,-0.091882,0.020894,-0.28641,0.088203,0.026009,-0.16417
0.094015,0.015845,0.18035,0.0051186,-0.12432,0.017151,-0.20007,-0.1209,-0.15365,-0.011441,-0.1086,-0.17765,0.22502,0.01097,0.034878,0.1868
-0.038112,0.030079,0.10585,-0.072102,-0.031596,0.12074,-0.10189,-0.10795,0.14262,0.045855,-0.031463,0.084463,0.063983,0.011424,-0.33552,-0.32317
-0.0075246,0.098062,-0.070742,-0.19982,-0.34405,0.0074866,0.12352,0.012668,0.24281,-0.16729,0.0078432,-0.0022394,0.090914,0.0032858,0.17704,-0.1375
-0.076265,0.11152,0.12945,0.090239,0.13913,0.11587,-0.063526,-0.08521,0.079738,0.21224,-0.05865,-0.23027,0.15482,-0.11165,0.13399,0.039897
0.085675,0.14707,-0.094416,0.025397,-0.095717,0.014309,0.14832,0.15203,0.14785,-0.22394,0.061105,0.015572,-0.22186,-0.00441,-0.017135,0.014809
0.0038132,0.090236,0.03434,-0.016217,-0.064888,-0.19248,-0.21878,0.10879,0.032902,0.22269,0.023637,0.13507,-0.037554,-0.30836,-0.32784,-0.26404
0.086132,0.065187,0.029084,0.030069,-0.051051,0.098837,0.057272,0.11228,0.097022,0.036323,-0.056141,-0.063226,0.12107,0.099824,-0.069404,0.052247
-0.10217,0.016585,0.14665,-0.039947,-0.0084602,-0.0346,-0.11266,-0.12393,-0.021193,0.0016931,-0.037897,0.016285,-0.051879,-0.075053,-0.012177,-0.0049349
0.1003,0.16479,0.23154,0.33529,0.38774,0.059946,-0.070185,-0.21732,-0.15555,-0.3452,0.40603,-0.091932,0.048144,0.06781,-0.22812,-0.0076852
-0.055098,0.0096467,-0.11039,-0.082642,-0.125,-0.10749,-0.11578,0.21675,0.096821,-0.14273,-0.13043,-0.10294,-0.0053521,-0.070361,-0.07431,-0.1056
-0.044284,0.22396,0.0091813,-0.18195,0.369,0.03561,-0.25001,0.34952,-0.31476,-0.21948,-0.040478,-0.037095,0.14344,-0.079607,-0.0089639,0.015912
-0.017018,-0.27115,-0.24421,-0.20034,-0.37781,-0.036346,0.20447,0.051244,-0.017073,0.053881,0.15573,0.024961,0.21913,0.018299,-0.11784,0.0089004
0.06942,-0.094683,0.042362,0.13602,-0.059573,-0.070015,-0.058884,-0.1524,0.099636,0.020105,-0.028073,-0.040952,-0.048938,-0.081945,0.064931,-0.037625
-0.042448,0.09013,-0.0060425,0.12217,-0.037918,-0.030576,-0.11017,-0.056262,-0.082384,-0.053863,0.0074083,0.12667,-0.19422,-0.18148,-0.07338,-0.013411
0.056539,0.054486,-0.07694,0.030901,0.040653,0.095802,0.10528,0.044938,0.034219,0.11261,-0.12516,0.05151,-0.098332,-0.090912,-0.10519,0.0034042
-0.10544,-0.20132,-0.21015,-0.08108,0.13597,0.1343,-0.4579,0.18638,0.26359,0.033862,-0.3556,-0.22827,-0.065073,-0.070356,0.13208,0.14825
-0.014594,-0.14818,-0.10745,-0.13695,0.18698,-0.028868,-0.17366,-0.16471,0.27195,0.24381,0.25995,0.19722,0.066742,0.069202,-0.12486,-0.11211
-0.11195,0.092672,0.17971,-0.20262,0.080767,0.15097,-0.16496,0.085861,-0.21322,0.2096,-0.21814,-0.042949,0.11247,-0.16615,0.14582,0.16741
-0.10165,-0.0010007,-0.10146,-0.02978,-0.10219,-0.088506,-0.086087,0.01183,-0.13523,-0.038448,-0.085421,0.084998,0.0571,-0.051432,-0.039527,0.11459
-0.074531,0.10362,0.05608,-0.042103,0.072694,0.021519,-0.0040764,0.05105,0.085034,-0.011269,-0.033509,0.0089801,0.1025,0.029108,-0.046664,0.022431
-0.11104,0.25233,0.44117,0.30246,-0.13342,0.168,-0.23853,-0.076683,-0.10363,-0.069527,0.15259,-0.38223,0.12492,0.12153,-0.23819,-0.066464
0.075662,-0.13469,0.024284,-0.25459,0.002976,0.12381,0.092775,0.15765,0.12235,0.2346,0.15469,0.15861,-0.13256,-0.10494,-0.066242,0.089119
-0.083507,-0.044063,-0.10267,-0.08898,0.025186,-0.068082,-0.013691,0.036384,-0.043721,-0.05454,0.01544,0.090626,-0.2031,0.1791,-0.1134,-0.07586
-0.013793,-0.037324,0.05975,-0.0054674,-0.023916,0.061731,-0.0072568,-0.010194,0.0037132,0.0098658,0.073332,0.083571,0.019391,0.046968,0.019409,0.09577
-0.069369,0.043164,-0.014514,-0.13593,-0.043183,-0.11005,0.087533,0.087736,-0.014632,0.14527,0.1504,0.12676,0.067963,0.050436,0.091432,0.12034
-0.060496,0.15538,0.045255,-0.057267,0.0096976,0.018902,-0.14966,0.06993,0.071472,-0.065779,-0.17529,-0.20061,-0.13601,-0.053545,-0.00049668,-0.0068783
-0.0051733,-0.092475,0.092425,0.14815,-0.16113,0.10563,0.094842,-0.21264,-0.18738,-0.13465,-0.082419,-0.037307,0.063511,0.066004,-0.0028946,0.064752
0.029723,0.15631,0.18422,-0.11097,-0.015343,0.056852,0.11197,-0.19705,0.26884,0.033419,0.030462,0.095064,-0.032173,-0.098618,0.01314,-0.028971
-0.0013759,-0.0032301,0.040705,-0.048046,-0.020895,-0.053676,0.24949,0.27911,-0.078725,-0.065878,0.1035,-0.19244,-0.24263,0.15942,-0.027671,-0.088561
-0.0058006,-0.030823,0.20926,-0.18989,-0.1685,-0.018033,-0.11491,-0.028817,-0.072838,-0.052114,-0.057688,-0.033069,-0.16247,0.19792,0.21724,-0.015219
0.0092681,0.029025,-0.027768,0.044772,0.11144,0.13182,0.14058,0.02534,0.10086,0.16889,-0.23975,0.046683,-0.068129,0.098546,0.068411,-0.048245
-0.042583,-0.048859,-0.15962,-0.071106,-0.08856,-0.04314,0.17923,-0.11069,-0.27752,0.12462,0.065019,0.12492,-0.0037944,0.093295,-0.22098,-0.20296
-0.078348,0.058989,-0.015918,0.00038117,0.034241,0.052119,0.10532,0.01869,0.12611,0.12096,0.11851,-0.13786,-0.15363,0.19676,0.014356,-0.11437
0.078172,-0.12782,-0.0080661,0.096426,0.16029,-0.021151,-0.089531,-0.14797,-0.12179,-0.12885,-0.12239,-0.074893,-0.1182,-0.073154,-0.018116,0.0020437
-0.032882,0.018736,0.044867,-0.013408,-0.027106,-0.036695,-0.038296,-0.025399,0.042019,-0.077845,-0.066285,-0.048318,-0.039073,-0.036099,-0.095085,0.010049
0.079309,-0.050563,0.031774,0.15173,-0.20204,-0.1678,0.14414,-0.072665,-0.08735,-0.017067,0.072439,0.2315,0.06625,0.072807,-0.071828,-0.14564
-0.054565,-0.073483,0.20097,-0.17811,0.13728,0.020935,-0.22815,-0.15969,-0.085251,0.012189,0.14072,0.015979,0.14287,-0.042866,0.10878,-0.069868
-0.026773,-0.020784,-0.040722,0.074021,-0.10069,-0.030706,-0.066489,0.17718,0.065974,0.14148,0.10015,-0.04976,0.10245,-0.07451,-0.17251,0.15245
-0.086908,-0.016798,-0.11454,-0.14082,-0.028034,-0.11744,-0.35908,-0.1637,0.34164,-0.11482,0.1425,0.070432,0.26078,-0.028153,0.14364,-0.215
0.079487,0.051862,0.09135,0.11924,0.090246,-0.030306,-0.10377,-0.0625,-0.050468,-0.023856,-0.070828,-0.059095,0.10598,-0.16559,0.23149,-0.21083
-0.069385,-0.019295,-0.0040917,-0.025312,-0.020695,-0.016306,0.0019454,-0.06432,0.0018499,0.03231,-0.015108,-0.073267,-0.033929,-0.026808,0.024345,-0.078879
-0.046712,-0.011862,-0.070723,-0.066117,-0.14602,0.096138,0.15366,-0.0034458,-0.18456,-0.10906,-0.15658,-0.14677,-0.094402,0.026191,0.16865,0.071061
0.028567,-0.14852,-0.22199,0.12956,0.0077391,-0.21536,0.16613,0.070304,-0.23311,-0.0037538,0.17082,-0.20239,-0.092116,-0.021902,-0.028795,0.098119
0.0020053,0.062082,-0.080978,-0.12122,0.057746,-0.038554,0.10501,0.070933,0.054049,0.055461,-0.10002,-0.065515,0.063436,0.079228,0.095802,0.062107
0.060847,-0.061593,-0.10219,-0.076595,-0.18943,-0.092752,0.05182,-0.066319,0.21075,-0.12157,-0.078791,-0.036107,-0.11425,0.059536,0.14405,-0.10944
0.01155,-0.025881,-0.16,0.020227,-0.081402,0.040667,0.030648,0.14508,-0.14476,-0.097761,0.29611,0.17331,0.16665,0.11808,0.10666,0.061983
0.1223,0.041413,0.038562,-0.11114,-0.071632,-0.20581,0.01475,-0.17389,0.089194,0.27995,-0.0008094,0.11095,0.19255,0.072837,0.15036,0.012526
0.11758,0.11596,-0.14527,0.050323,-0.12448,0.1519,-0.034074,0.10349,0.040522,0.090707,0.1047,-0.058481,0.04217,0.041047,-0.067919,-0.02717
0.087184,0.090522,-0.006598,0.063169,0.016591,0.096023,0.038697,0.0019662,0.0055976,-0.0034832,0.058742,-0.015958,0.043908,0.015982,-0.037342,0.064996
0.097436,-0.09978,-0.16491,0.12731,0.017859,0.056951,0.12561,0.056265,0.055961,0.034734,0.12015,0.10288,0.045615,-0.088803,-0.019579,-0.075143
-0.086947,-0.16747,-0.19379,-0.19665,-0.14852,-0.2041,-0.082842,0.085323,0.12209,0.12764,-0.17951,-0.12607,-0.069528,-0.029759,-0.070808,0.0069357
0.065692,0.14366,0.019335,-0.11642,-0.18289,0.095065,0.19431,0.16583,0.1441,0.11198,0.1048,0.067066,0.051502,0.00013153,-0.11232,-0.064795
-0.026185,0.033891,-0.027911,-0.027789,0.0049864,-0.033082,-0.04845,-0.047633,0.047299,-0.047121,-0.097218,0.064676,-0.025077,-0.093414,-0.04113,0.017344
-0.031339,-0.059194,-0.040079,-0.093317,-0.12305,0.026266,0.18881,-0.23217,-0.028733,0.077431,-0.03705,0.094497,-0.19396,0.10739,-0.063689,0.014149
-0.069411,-0.11077,0.13624,0.035319,-0.30647,0.024744,0.085894,0.38569,0.46203,-0.060944,-0.43982,-0.14113,0.35723,-0.24898,0.020146,0.008583
0.069307,0.0063395,0.026664,0.037651,0.098328,0.04334,0.1883,0.27165,0.36522,-0.059693,-0.38501,-0.045756,0.075957,-0.041036,-0.27268,-0.0049739
-0.06393,0.10021,-0.24314,0.1639,0.20013,0.18225,0.10554,0.082077,0.060996,0.079003,0.14502,-0.12568,0.013866,-0.11836,-0.097836,-0.23953
-0.02478,-0.060095,-0.030372,0.013262,0.091409,-0.080967,-0.085167,0.034703,-0.063378,-0.093561,-0.074383,-0.033189,0.13587,-0.082838,-0.10319,0.03096
-0.0010259,0.071872,-0.060143,0.22163,-0.045615,0.2377,-0.05998,-0.18572,-0.046997,-0.089812,-0.062268,0.095683,-0.093971,-0.029727,-0.05996,0.047352
-0.027857,-0.22878,0.037252,0.15931,-0.060327,-0.25679,-0.2781,0.24797,0.29032,-0.33801,0.096463,0.092813,-0.086905,-0.014543,0.24892,0.29706
0.10282,0.049679,-0.0044482,0.2418,-0.12238,-0.19516,-0.018505,-0.15904,0.22573,0.23247,0.018239,-0.037609,-0.1884,-0.033984,-0.036918,-0.1021
0.00024627,-0.11521,0.27876,-0.075938,0.094941,-0.10097,-0.020657,0.008915,-0.11353,0.04376,0.01232,0.010523,-0.17931,0.12455,-0.054721,0.015761
0.06002,-0.089027,0.14664,-0.070178,-0.10421,-0.10298,-0.036672,-0.035737,-0.087006,-0.083491,0.067935,-0.023309,-0.049101,-0.055616,0.092446,-0.044489
-0.0053055,0.32664,0.23181,0.26011,0.48805,0.52666,0.4576,-0.19248,-0.24121,-0.03563,-0.32116,0.14203,-0.17532,-0.11688,0.034352,-0.30293
-0.037368,-0.20417,-0.15826,0.10153,-0.0235,0.13368,-0.22306,-0.078146,0.0064622,-0.02748,-0.16017,-0.026361,0.13535,0.22748,0.09386,0.064004
-0.050338,0.14066,0.117,0.22772,0.18598,0.081787,0.17151,-0.23955,0.13251,0.087566,-0.18161,0.21515,-0.10824,-0.065361,-0.33667,-0.020951
0.044252,-0.10931,-0.067207,-0.078134,-0.070717,-0.11936,-0.023946,0.075746,-0.019186,-0.17887,0.1088,-0.054154,0.31122,0.14932,0.092384,0.047685
0.10705,0.12893,0.10254,0.0018721,0.11935,0.13919,0.13474,-0.14415,-0.17605,0.13277,0.13124,0.1018,0.016476,0.088751,0.11066,0.0051438
0.029162,0.049912,-0.084981,0.089962,0.25737,0.24508,0.00072897,0.14861,-0.23292,0.41714,-0.26662,-0.41999,-0.34706,-0.16468,-0.37557,-0.35199
0.00060033,0.060113,0.034956,0.10017,0.086303,-0.061073,0.024986,0.072566,0.040761,-0.058483,0.084784,-0.066897,-0.0061146,0.045692,0.028651,0.09282
-0.085449,0.34232,0.11185,0.10231,-0.40735,0.45313,0.47615,-0.43229,0.15319,-0.17826,-0.098611,-0.013845,0.13573,-0.11167,-0.067345,-0.071435
0.082349,-0.030132,0.19082,-0.33842,0.18079,-0.11668,0.01258,-0.1072,-0.2231,0.082515,-0.25227,-0.18309,0.27989,0.095705,-0.043501,0.17888
-0.071833,-0.15594,0.072963,-0.077176,0.022104,0.14005,-0.10782,-0.53063,0.25623,0.046502,-0.045907,0.012582,0.093394,-0.011375,0.017565,0.023284
-0.03579,-0.17346,0.020468,-0.09527,0.067087,-0.045968,-0.23451,0.086464,0.23054,0.2116,0.26576,0.0066611,0.031277,0.037602,-0.18302,-0.02604
0.079037,0.16097,0.16244,-0.095158,0.040302,0.051962,-0.015049,-0.02253,-0.11958,0.21035,-0.28655,0.2421,0.21898,-0.079008,-0.13522,0.045813
-0.09848,0.16078,0.15822,0.17083,0.14922,0.063426,0.11295,0.21927,0.039392,0.13359,-0.075553,-0.15811,-0.32294,0.20484,-0.012389,-0.044123
-0.03117,-0.26035,0.30244,-0.031494,-0.073276,0.13792,-0.045099,0.21064,0.050437,-0.16853,-0.16978,0.20541,-0.24338,-0.10817,0.085637,0.13608
0.074142,0.33756,-0.37887,-0.016598,0.24254,0.28647,0.09891,-0.052929,0.30765,-0.47185,-0.045804,0.014094,0.15704,0.03034,-0.34366,0.18752
0.10571,-0.346,0.035151,-0.21023,-0.13566,0.19088,0.14592,0.19441,0.19738,0.17825,0.21725,0.12292,-0.135,-0.093638,-0.0012022,-0.086532
-0.01513,0.2193,-0.048399,-0.19436,-0.46778,-0.74771,0.16352,-0.0066264,0.19428,0.11975,0.11705,0.42014,-0.19248,0.027847,0.22138,-0.19823
-0.028303,0.027815,0.046715,0.092999,-0.066623,-0.03108,-0.061775,-0.11769,-0.18016,0.26003,-0.065689,0.13985,-0.17751,-0.12157,-0.12324,-0.10912
-0.028403,0.15042,0.23135,0.25876,0.099737,0.14242,0.151,0.30699,0.17449,-0.065902,-0.29015,-0.17131,0.015787,0.12236,-0.18029,-0.25293
0.10393,-0.15029,-0.1139,-0.22195,0.47684,0.15711,-0.17355,0.29322,-0.17951,-0.38212,-0.15554,-0.091096,0.18233,0.055948,-0.063235,0.0086315
-0.1069,-0.021145,0.025995,-0.010261,-0.088648,0.0069508,-0.049752,-0.020477,0.049856,-0.039604,-0.065725,-0.090742,-0.0051635,0.038491,-0.0040171,-0.07792
0.079488,0.060634,0.086108,0.043646,0.12038,4.5502e-06,0.1116,-0.21735,0.23715,0.2052,0.089614,0.090691,-0.081409,-0.072917,-0.054332,-0.25514
-0.11482,-0.10959,0.033431,0.078161,0.01811,-0.0019382,0.0539,-0.01478,0.12804,-0.11036,0.055285,0.038068,0.088059,0.065754,-0.019329,0.0084454
0.060315,0.00044005,-0.049106,-0.12267,-0.059664,0.074491,-0.032883,0.11128,0.071853,0.13037,-0.03257,-0.088116,0.16484,0.082023,-0.14505,0.045111
0.062138,0.073655,-0.078409,-0.11001,-0.060282,0.12736,0.07406,0.0069218,0.075539,0.04171,0.060389,0.032604,0.0086897,-0.0085101,0.018767,0.067311
-0.061675,0.2447,0.40765,0.124,-0.0083738,-0.11302,-0.0026859,0.20636,-0.15321,-0.26016,-0.17444,-0.12851,-0.25303,0.19253,0.13589,-0.04289
-0.047841,0.12842,0.21058,0.19018,0.24361,-0.0984,0.14382,-0.060198,-0.056509,-0.31148,0.15695,0.022165,-0.045677,0.021909,-0.11035,-0.19006
0.048337,0.062213,0.15866,-0.0040078,-0.0090367,-0.10679,-0.09791,-0.13727,-0.051147,-0.072523,-0.10734,-0.13191,-0.11334,0.00068859,0.11438,0.055589
-0.073319,0.011067,0.069974,-0.10379,0.062061,0.020555,0.061302,0.018874,-0.0043556,0.014163,0.04984,-0.021105,0.067496,0.051953,-0.031251,0.073939
-0.097005,0.056724,0.0011351,0.0081206,0.063663,0.25109,-0.28516,0.031491,-0.076335,-0.18973,0.27882,0.19573,0.17267,0.081972,0.061652,0.057707
-0.043887,-0.11434,-0.35148,-0.080319,-0.10697,0.14747,-0.26882,-0.18503,0.035795,0.24303,0.28503,0.24477,0.15204,0.19106,0.15103,0.19587
0.031634,0.11059,0.077407,0.0033731,-0.004544,-0.11095,-0.06777,-0.11306,-0.10369,-0.049283,-0.11767,0.016622,-0.027415,-0.0060959,-0.078092,-0.06649
-0.10357,-0.12186,0.31894,0.073004,-0.23913,-0.30099,-0.16245,0.14633,0.095973,0.12541,0.059682,-0.0069423,0.12994,-0.16434,-0.16457,-0.17653
-0.018581,-0.072363,-0.11319,0.07887,0.083962,-0.0013382,0.10878,0.0080038,0.083756,0.068883,-0.11805,0.022079,0.047559,0.094778,0.045853,-0.016049
0.020427,0.013484,0.044553,0.027891,-0.10538,0.044503,0.089277,0.099218,-0.062671,0.090852,0.10931,0.078838,0.049833,0.011362,0.019808,0.024647
-0.056973,-0.12257,0.027498,0.0095734,0.16583,-0.089308,0.05246,0.043053,-0.043368,0.092212,0.080987,0.1113,0.049037,0.053414,-0.07089,-0.1053
-0.10411,-0.35374,0.017335,-0.0122,-0.077678,-0.03145,0.083483,0.0068446,0.11991,0.044391,0.23839,0.021952,-0.24291,0.087028,-0.036825,0.21094
0.04256,-0.0097942,0.038139,0.046659,0.026772,-0.0012861,-0.017595,-0.10745,0.13916,0.0031156,0.10908,-0.033574,0.089869,0.021576,0.10188,0.046816
0.10045,-0.12719,-0.30578,0.17532,-0.063811,-0.016516,0.055453,-0.22591,-0.14122,0.44154,0.27749,-0.0054922,-0.28607,0.088443,-0.045911,0.35249
0.095574,-0.1209,-0.14344,-0.28218,-0.36155,-0.020335,0.31667,0.27605,-0.16511,-0.18788,0.33153,-0.10784,0.24059,-0.080403,-0.23396,-0.36842
0.10009,0.17712,0.20395,-0.2061,0.038173,-0.31341,0.080663,-0.20234,0.18103,0.10598,0.22543,0.14144,0.14517,0.060014,0.076812,0.047084
0.010912,0.27934,0.011112,-0.015447,0.098294,-0.063511,0.27295,0.096495,-0.23449,-0.31788,-0.22648,-0.1577,-0.029293,-0.056445,-0.06944,-0.1246
-0.048955,-0.014331,-0.18973,-0.034426,0.26226,0.11892,0.2764,0.13771,-0.079521,-0.064352,0.020825,-0.2222,-0.067,0.030399,0.093177,-0.26245
0.10048,-0.086091,-0.043709,-0.085036,-0.06064,0.056018,-0.08413,0.019737,-0.092163,-0.0063171,-0.05224,0.035864,-0.04292,-0.03583,-0.03474,-0.077134
0.016378,0.12871,0.093128,0.023437,0.060929,0.019768,0.12387,0.084518,0.090821,0.063035,0.13074,0.054661,-0.14736,-0.065612,0.0047821,-0.097081
-0.079035,-0.035846,-0.060205,-0.0083066,-0.087232,0.019997,-0.10158,-0.0055056,-0.062111,-0.1004,-0.06795,-0.067855,0.01137,-0.007199,0.050569,0.20772
0.04893,0.39305,0.069635,-0.065988,-0.26306,0.072641,-0.14931,0.23608,0.030373,0.12778,0.13276,0.054163,-0.28887,0.24533,-0.17126,-0.13059
-0.016504,-0.030429,-0.13695,0.066139,0.19436,0.050937,0.093779,-0.12342,-0.11176,-0.17635,-0.13137,-0.15994,-0.18577,0.0050934,-0.15022,-0.10966
-0.064133,-0.26583,0.16041,0.19347,0.07571,0.0094061,-0.16313,0.48968,-0.12339,-0.35147,-0.23365,-0.04893,0.272,-0.13936,-0.07754,-0.10406
0.11522,-0.10959,-0.13284,0.35078,-0.12678,0.15927,-0.079056,0.18669,0.14683,0.18542,-0.054739,-0.20337,-0.2747,-0.19901,-0.088931,-0.061914
-0.05778,-0.10688,0.020777,0.0065693,0.063643,0.015817,-0.010002,0.10316,0.10271,-0.0015708,0.0053759,0.068145,0.06795,0.038802,0.0093014,0.029887
0.070265,0.116,0.091403,0.14977,0.010321,-0.23396,0.15431,0.16192,0.12157,0.23821,-0.24779,0.096495,-0.13398,-0.00015516,-0.2253,-0.12554
0.10211,-0.10923,0.0037022,-0.11991,0.077022,-0.042117,-0.011611,0.081532,0.094565,0.097896,0.047472,0.097379,0.162,0.087883,0.14796,-0.003717
0.099772,-0.23893,-0.12814,-0.17102,-0.033044,-0.15032,0.13928,0.14837,0.1983,0.24027,0.1146,0.11728,0.01064,0.048549,0.068917,-0.013072
0.060784,-0.069697,-0.032112,-0.074181,-0.070727,-0.0065282,0.088602,-0.064818,-0.10736,0.035727,-0.025782,-0.023411,-0.091727,0.00041272,0.073331,-0.085636
-0.0042375,0.16467,0.0069402,-0.040141,0.30723,0.071736,0.047278,-0.20574,-0.098854,-0.053075,-0.4525,0.033671,0.37263,-0.12746,-0.22778,0.063561
0.064048,-0.043658,-0.022054,0.032742,0.03401,-0.0073045,0.023512,0.020733,0.050195,0.044593,0.090753,-0.022559,-0.0086633,0.062464,0.08814,0.01232
-0.071672,0.044113,0.066721,-0.10614,0.20654,-0.014475,-0.11826,0.070359,-0.22533,0.28731,0.061041,0.16858,-0.1983,0.10604,-0.11684,0.040632
0.093808,-0.0098185,0.00035988,-0.067945,0.0077933,0.065804,-0.019376,0.16764,0.23132,-0.28156,-0.003874,0.18641,-0.010746,-0.042889,0.042938,0.050123
-0.091128,0.24524,0.14407,0.1224,0.02965,-0.14308,-0.10435,0.24901,-0.21984,-0.14189,-0.079828,0.10043,0.1887,-0.04857,0.063408,-0.49083
-0.018216,-0.088323,0.10174,0.13241,-0.080975,-0.10012,0.19797,-0.17533,-0.10882,-0.075399,-0.05206,-0.041555,-0.009341,-0.043238,0.039384,-0.04967
0.10028,-0.38016,0.025682,-0.11405,0.21356,0.028146,-0.1153,0.062854,0.29924,-0.067604,-0.038851,-0.0039532,-0.17401,-6.2402e-05,-0.056631,-0.021938
0.080733,0.077859,0.10101,0.082806,-0.10262,0.029694,0.078458,0.055055,0.040131,-0.082916,0.070541,0.010916,0.0048544,-0.048839,0.04897,-0.016271
-0.02284,-0.12527,-0.0359,0.011828,0.056206,0.07856,-0.13125,0.030106,0.087196,0.056818,0.079379,0.11923,0.073356,0.099098,-0.0097261,-0.00524
0.033664,0.067795,-0.0041677,0.0040482,0.26563,-0.53105,0.37268,0.28387,-0.18975,-0.32038,0.3968,0.16894,-0.19342,-0.4522,-0.20375,-0.18526
-0.086485,0.048261,-0.025483,-0.0089925,0.15754,-0.12014,0.042848,-0.4351,0.4064,0.1412,0.14515,0.18399,0.069892,0.075134,0.065607,0.097909
-0.021628,-0.068407,-0.16606,-0.27218,-0.20614,0.15029,-0.038366,-0.05296,-0.11731,-0.22141,0.34022,0.18154,-0.0085222,0.20144,-0.085695,-0.3768
0.039906,0.00268,-0.095453,-0.054133,-0.22268,0.11978,-0.052388,-0.35076,0.43581,-0.32015,0.056241,0.25371,0.40541,-0.37534,0.20151,0.5742
-0.061217,0.058564,-0.16481,-0.09918,-0.21176,-0.084894,-0.082599,0.20446,0.23,0.20896,0.26068,0.20438,0.056779,0.10575,0.12558,0.075347
0.047624,-0.015604,0.0014403,0.06934,-0.027779,0.0060292,0.09732,-0.0059249,0.059304,0.15277,0.12263,-0.11939,-0.16267,-0.090071,-0.042504,-0.039032
-0.027183,-0.0245,0.12388,-0.021022,-0.11385,0.16974,-0.031031,-0.075365,-0.16154,-0.12163,-0.042495,-0.06057,-0.039034,0.1088,0.17706,0.0015825
0.079813,0.16247,0.09893,-0.039575,0.15499,0.28294,-0.092737,0.12518,-0.27864,-0.19357,-0.32041,-0.11439,-0.070575,-0.042376,-0.1731,-0.08878
-0.11355,-0.16939,-0.39576,-0.20926,0.24876,-0.072193,0.12704,-0.26768,-0.1208,-0.1536,0.45097,0.24622,0.20587,0.14226,0.12533,0.14707
0.042488,0.062022,0.19749,-0.058945,0.088487,-0.099124,-0.13853,0.15847,0.1249,-0.12915,0.077923,0.01564,0.085597,0.12252,-0.060331,-0.071057
0.040973,-0.016044,-0.0030645,-0.070782,0.044077,-0.086572,-0.085585,-0.074364,0.051674,0.011685,-0.087809,0.022704,-0.0070786,-0.078411,-0.070734,0.076577
-0.041976,-0.034578,-0.092682,-0.073425,-0.077117,-0.15503,0.021246,-0.0088037,-0.36927,0.25701,-0.067395,-0.046072,0.50029,0.15946,0.1215,0.1093
0.089496,0.026519,0.28902,0.14768,-0.098933,0.017293,-0.085904,0.42449,-0.41524,-0.24986,0.028295,0.023125,-0.10754,-0.10203,-0.050323,-0.0035343
-0.061743,-0.020781,-0.1529,0.096426,0.065826,-0.17266,-0.023572,-0.084631,0.1331,-0.13372,0.34832,0.070656,0.013916,0.12317,0.093667,0.002252
0.031034,0.17881,0.22184,-0.083573,0.13144,-0.081132,-0.17372,-0.023654,0.22548,0.052933,0.00013084,0.069731,0.10671,-0.19412,0.020222,-0.023999
0.069257,0.1753,-0.16301,-0.038468,0.18288,0.16594,-0.096443,-0.16119,-0.012586,0.25503,-0.18515,-0.07734,-0.1049,-0.16804,-0.09362,-0.17233
-0.078259,-0.032148,0.06662,0.12064,-0.12019,-0.15712,-0.011828,0.056941,0.037644,0.078739,0.14444,-0.11048,-0.33973,0.36274,-0.17119,0.33949
0.043107,0.091466,0.09475,0.00088235,-0.09853,-0.10863,-0.067528,-0.038853,-0.08335,-0.12893,-0.030779,-0.0094309,-0.077942,0.049794,0.11436,-0.043345
